date,license,in time,out time
01/15/2024,ZP04323CA,13:00:19,13:24:50
01/15/2024,YP76206CA,13:02:37,13:41:50
01/15/2024,S1227HYTN,13:03:30,13:38:15
01/15/2024,9G55697CA,13:03:59,13:23:03
01/15/2024,9F19678CA,13:04:38,13:53:59
01/15/2024,9E58171CA,13:05:38,13:53:55
01/15/2024,YP76026CA,13:06:16,13:51:27
01/15/2024,9G41802CA,13:06:59,13:46:00
01/15/2024,K8441HYTN,13:07:51,13:40:55
01/15/2024,9F26212CA,13:08:20,13:18:26
01/15/2024,K8444HYCA,13:09:59,13:42:00
01/15/2024,9F88670CA,13:11:51,        
01/15/2024,9E71157CA,13:17:23,14:05:02
01/15/2024,9F93752CA,13:18:00,13:32:43
01/15/2024,K8446HYTN,13:18:33,14:07:05
01/15/2024,9F26202CA,13:18:51,13:27:32
01/15/2024,9G73957CA,13:19:29,13:54:41
01/15/2024,9G39727CA,13:19:59,13:30:50
01/15/2024,9E58190CA,13:20:15,13:55:44
01/15/2024,9G80101CA,13:21:12,13:28:30
01/15/2024,9F44080CA,13:21:28,13:27:53
01/15/2024,9G39704CA,13:22:11,13:32:54
01/15/2024,9F88743CA,13:25:39,13:34:47
01/15/2024,9G99912CA,13:27:30,        
01/15/2024,9F88779CA,13:27:38,13:58:24
01/15/2024,S9325HYTN,13:29:56,14:10:16
01/15/2024,3358566IN,13:30:10,13:58:46
01/15/2024,9G63790CA,13:30:41,14:12:16
01/15/2024,3359472IN,13:31:40,14:06:07
01/15/2024,9E28826CA,13:32:43,13:59:56
01/15/2024,9E64038CA,13:34:27,13:47:57
01/15/2024,L3857HYTN,13:35:33,14:32:00
01/15/2024,9G91782CA,13:39:46,14:14:54
01/15/2024,YP97940CA,13:42:14,14:10:24
01/15/2024,L3869HYTN,13:52:09,14:36:30
01/15/2024,9F75365CA,13:54:36,14:20:30
01/15/2024,9F82795CA,13:54:43,14:13:30
01/15/2024,ZP00323CA,13:59:15,14:09:21
01/15/2024,L3860HYCA,13:59:58,14:47:30
01/15/2024,9G39727CA,14:05:05,14:57:49
01/15/2024,9E28827CA,14:05:20,14:41:00
01/15/2024,9G80101CA,14:06:51,14:12:41
01/15/2024,9E78564CA,14:06:55,14:23:23
01/15/2024,L5471HYTN,14:08:51,14:55:40
01/15/2024,9F26215CA,14:10:04,14:21:04
01/15/2024,YP98619CA,14:13:48,14:27:50
01/15/2024,9E94267CA,14:15:57,14:35:55
01/15/2024,9E58200CA,14:17:17,14:43:55
01/15/2024,3358937IN,14:18:36,14:44:39
01/15/2024,9G35199CA,14:21:13,14:39:58
01/15/2024,3358566IN,14:23:07,14:56:29
01/15/2024,9G55697CA,14:25:06,14:48:49
01/15/2024,FP9106CA,14:26:26,14:42:08
01/15/2024,3359472IN,14:27:07,14:47:52
01/15/2024,YP85514CA,14:40:10,14:56:52
01/15/2024,ZP07418CA,14:42:33,14:59:41
01/15/2024,9F75263CA,14:44:11,14:58:06
01/15/2024,9E58190CA,14:47:04,14:58:12
01/15/2024,ZP00152CA,14:49:03,15:53:35
01/15/2024,9G70897CA,14:49:48,15:41:42
01/15/2024,9F88673CA,14:50:36,16:05:55
01/15/2024,YP51475CA,14:51:36,16:01:37
01/15/2024,9G73989CA,14:53:18,15:05:55
01/15/2024,YP86053CA,14:54:01,16:26:10
01/15/2024,L3854HYTN,14:54:35,16:09:01
01/15/2024,9G73957CA,14:56:52,15:48:51
01/15/2024,9E71078CA,14:57:59,15:47:38
01/15/2024,YP95841CA,14:59:58,15:08:07
01/15/2024,YP98619CA,15:01:10,15:38:14
01/15/2024,9F88624CA,15:06:15,16:03:19
01/15/2024,9F37289CA,15:07:40,15:54:24
01/15/2024,YP86056CA,15:09:27,16:17:45
01/15/2024,YP91210CA,15:10:02,15:18:37
01/15/2024,9G22979CA,15:11:42,15:48:49
01/15/2024,9E28826CA,15:14:07,15:59:58
01/15/2024,9E71157CA,15:15:56,15:55:35
01/15/2024,9E71170CA,15:17:16,15:55:38
01/15/2024,S1228HYTN,15:19:08,16:02:10
01/15/2024,9F26212CA,15:21:43,15:33:29
01/15/2024,9E58201CA,15:25:00,16:06:13
01/15/2024,9F88779CA,15:28:08,16:07:41
01/15/2024,L1591HYTN,15:29:45,16:19:05
01/15/2024,9G91782CA,15:31:10,16:09:21
01/15/2024,K8450HYCA,15:34:45,16:23:45
01/15/2024,3359436IN,15:40:25,16:33:19
01/15/2024,9F88743CA,15:43:19,15:53:58
01/15/2024,9F26218CA,15:52:29,15:58:25
01/15/2024,S1228HYTN,16:01:49,16:01:50
01/15/2024,9E58200CA,16:10:30,16:31:29
01/15/2024,K8452HYCA,16:36:24,18:06:31
01/15/2024,9G73989CA,16:37:21,17:17:53
01/15/2024,9G99912CA,17:04:55,17:27:23
01/15/2024,9G80101CA,17:06:16,17:19:58
01/15/2024,L3870HYTN,17:08:25,18:26:20
01/15/2024,L1536HYCA,17:12:53,17:52:42
01/15/2024,L3871HYTN,17:14:08,17:59:15
01/15/2024,L3871HYCA,17:15:04,17:58:28
01/15/2024,9E18881CA,17:21:06,17:42:31
01/15/2024,9G28678CA,17:27:45,17:40:41
01/15/2024,9G84127CA,17:29:28,17:38:29
01/15/2024,9E28538CA,17:31:33,17:38:15
01/15/2024,R0012HYTN,17:32:42,18:07:27
01/15/2024,R5495HYTN,17:33:30,18:06:41
01/15/2024,L5471HYTN,17:40:21,18:28:48
01/15/2024,9F88743CA,17:41:17,17:52:00
01/15/2024,L3869HYTN,17:50:37,18:21:20
01/15/2024,L3872HYTN,18:01:17,18:25:57
01/15/2024,R0012HYTN,18:06:56,18:06:57
01/15/2024,S6846HYTN,18:15:35,18:15:36
01/15/2024,T0333HYTN,18:21:48,18:21:49
01/15/2024,L3878HYTN,18:22:17,18:54:00
01/15/2024,9G73989CA,18:24:52,18:46:54
01/15/2024,L3872HYTN,18:25:30,18:25:30
01/15/2024,L5471HYTN,18:28:23,18:28:23
01/15/2024,S9324HYTN,18:32:42,18:32:43
01/15/2024,ZP03364CA,18:34:04,19:11:43
01/15/2024,L3863HYTN,18:38:03,18:38:03
01/15/2024,9F24588CA,18:38:06,18:48:41
01/15/2024,T0324HYTN,18:38:26,19:06:41
01/15/2024,9G38846CA,18:52:14,19:47:33
01/15/2024,YP73428CA,18:56:37,19:15:32
01/15/2024,L1593HYTN,19:10:26,19:46:57
01/15/2024,L5469HYTN,19:12:35,19:39:30
01/15/2024,9G99912CA,19:16:35,20:12:27
01/15/2024,9G80101CA,19:19:19,20:13:13
01/15/2024,9G84127CA,19:21:18,20:20:10
01/15/2024,9F88743CA,19:35:07,19:44:50
01/15/2024,L1591HYTN,19:42:09,20:14:14
01/15/2024,9G75610CA,19:43:35,20:46:27
01/15/2024,9E78643CA,19:45:37,19:59:28
01/15/2024,YP67516CA,19:59:25,20:45:41
01/15/2024,9G74804CA,20:01:39,20:49:44
01/15/2024,K8453HYTN,20:03:50,20:58:40
01/15/2024,9G72570CA,20:05:46,20:43:03
01/15/2024,3358936IN,20:07:00,20:59:40
01/15/2024,S1228HYTN,20:09:48,20:34:10
01/15/2024,9G84127CA,20:11:39,        
01/15/2024,YP67541CA,20:12:50,20:44:42
01/15/2024,L1591HYTN,20:13:49,20:13:50
01/15/2024,L1535HYTN,20:15:31,20:57:58
01/15/2024,L1513HYTN,20:16:56,21:10:58
01/15/2024,9F82795CA,20:21:13,20:31:36
01/15/2024,K8450HYCA,20:26:08,21:01:13
01/15/2024,9G16367CA,20:28:22,20:51:47
01/15/2024,L3871HYTN,20:36:24,21:19:06
01/15/2024,9G80250CA,20:43:24,20:55:17
01/15/2024,YP67516CA,20:45:15,20:45:30
01/15/2024,9G75610CA,20:46:07,20:46:15
01/15/2024,9E58206CA,20:47:25,21:14:58
01/15/2024,9G74804CA,20:49:23,20:49:33
01/15/2024,S6846HYTN,20:52:44,21:26:14
01/15/2024,K8453HYTN,20:55:45,20:55:46
01/15/2024,L1536HYTN,20:58:13,21:29:42
01/15/2024,YP87401CA,21:01:48,21:43:56
01/15/2024,S9324HYCA,21:03:11,21:41:04
01/15/2024,K8451HYTN,21:05:42,21:06:07
01/15/2024,L1513HYTN,21:09:05,21:09:58
01/15/2024,L1533HYTN,21:17:20,21:17:45
01/15/2024,9F14631CA,21:20:01,21:59:47
01/15/2024,T0333HYTN,21:21:58,21:22:35
01/15/2024,K8441HYTN,21:23:21,21:23:51
01/15/2024,3358936IN,21:24:25,21:55:12
01/15/2024,T0324HYTN,21:27:24,21:57:50
01/15/2024,R5495HYTN,21:36:08,22:11:04
01/15/2024,R0012HYTN,21:39:42,22:14:43
01/15/2024,9G39926CA,22:05:04,23:13:08
01/15/2024,L3867HYTN,22:13:39,22:14:03
01/15/2024,9E18881CA,22:36:01,23:09:20
01/15/2024,9G39926CA,22:53:05,        
01/15/2024,L5469HYTN,23:31:06,23:31:28
01/16/2024,9G63202CA,08:01:43,08:19:07
01/16/2024,9G82991CA,08:03:04,08:21:06
01/16/2024,9G99918CA,08:03:23,08:27:49
01/16/2024,ZP07418CA,08:03:42,08:24:31
01/16/2024,WP70655CA,08:08:33,08:59:54
01/16/2024,9G70897CA,08:09:15,08:38:02
01/16/2024,9F88779CA,08:10:07,08:29:38
01/16/2024,YAJA354OR,08:11:01,08:18:21
01/16/2024,9G79155CA,08:11:51,08:37:41
01/16/2024,YP97940CA,08:12:41,08:34:24
01/16/2024,9G91782CA,08:15:51,08:32:08
01/16/2024,YAJA302OR,08:16:48,09:10:26
01/16/2024,9G55697CA,08:24:12,08:38:04
01/16/2024,YAIX752OR,08:25:46,09:11:51
01/16/2024,9G74165CA,08:32:38,08:47:45
01/16/2024,9G13553CA,08:33:12,08:56:15
01/16/2024,9G99912CA,08:34:34,08:56:13
01/16/2024,9G39927CA,08:42:45,08:57:26
01/16/2024,9G47341CA,08:47:58,08:58:53
01/16/2024,YP67739CA,08:48:17,09:02:27
01/16/2024,YP36555CA,08:49:35,09:02:58
01/16/2024,9E94297CA,09:09:23,10:36:20
01/16/2024,9E58201CA,09:13:49,09:39:52
01/16/2024,K8441HYTN,09:18:18,09:39:32
01/16/2024,9G55697CA,09:32:16,09:45:34
01/16/2024,9G73989CA,09:54:22,10:10:31
01/16/2024,YP85703CA,10:37:01,11:02:34
01/16/2024,ZP09990CA,10:37:55,10:49:02
01/16/2024,3358566IN,10:40:42,11:21:24
01/16/2024,9E94268CA,10:42:09,11:21:51
01/16/2024,9G79506CA,10:44:03,10:59:53
01/16/2024,9E58200CA,10:44:26,11:01:48
01/16/2024,9F75473CA,10:45:06,11:09:47
01/16/2024,9E78602CA,10:45:50,11:06:21
01/16/2024,9F37290CA,10:46:13,11:17:56
01/16/2024,9E28826CA,10:47:44,11:05:13
01/16/2024,FS2687IA,10:48:00,11:00:56
01/16/2024,9G63929CA,10:48:33,11:15:47
01/16/2024,FP9106CA,10:48:54,11:02:54
01/16/2024,9E82773CA,10:49:34,11:07:51
01/16/2024,9E43672CA,10:50:27,11:12:23
01/16/2024,ZP00149CA,10:51:18,        
01/16/2024,9G55697CA,10:52:09,11:12:41
01/16/2024,9D44886CA,10:53:07,11:06:48
01/16/2024,9G73957CA,10:58:47,11:15:42
01/16/2024,9E71170CA,10:59:50,10:59:51
01/16/2024,RA80CA,11:00:47,        
01/16/2024,9F76181CA,11:03:15,11:29:07
01/16/2024,9G63202CA,11:11:49,11:31:39
01/16/2024,YP97940CA,11:13:23,11:46:02
01/16/2024,9F42363CA,11:16:50,11:35:56
01/16/2024,9G85602CA,11:20:38,11:44:57
01/16/2024,YP88612CA,11:23:51,        
01/16/2024,9G91782CA,11:27:22,11:46:50
01/16/2024,9G35199CA,11:30:38,        
01/16/2024,9F75365CA,11:34:42,11:46:33
01/16/2024,9G73912CA,13:06:40,13:16:52
01/16/2024,YP78166CA,13:07:18,13:47:12
01/16/2024,9G39822CA,13:08:03,13:19:55
01/16/2024,YP97894CA,13:08:51,13:50:25
01/16/2024,S9330HYTN,13:09:35,13:38:49
01/16/2024,T0324HYTN,13:09:54,13:18:10
01/16/2024,9G55697CA,13:10:33,13:26:38
01/16/2024,9E28827CA,13:11:22,13:31:44
01/16/2024,YP85514CA,13:11:48,13:48:25
01/16/2024,9G36458CA,13:12:16,13:29:44
01/16/2024,R0012HYTN,13:12:33,13:26:56
01/16/2024,9E18881CA,13:13:20,13:24:59
01/16/2024,R5495HYTN,13:13:22,13:51:30
01/16/2024,9G79155CA,13:14:08,13:33:33
01/16/2024,L3859HYTN,13:14:23,13:36:59
01/16/2024,9F88710CA,13:14:49,13:23:35
01/16/2024,9F88673CA,13:15:08,13:52:09
01/16/2024,9G73989CA,13:15:44,13:32:15
01/16/2024,9G86574CA,13:16:03,13:27:04
01/16/2024,9E71078CA,13:16:33,13:45:28
01/16/2024,9G99918CA,13:17:03,13:24:00
01/16/2024,9G31654CA,13:17:50,13:24:41
01/16/2024,9E43672CA,13:18:29,13:47:29
01/16/2024,9E58191CA,13:18:33,13:28:15
01/16/2024,9F88779CA,13:19:16,13:45:09
01/16/2024,WP70655CA,13:20:18,14:08:53
01/16/2024,9F19678CA,13:20:51,13:36:08
01/16/2024,9G82991CA,13:20:59,14:16:42
01/16/2024,S6846HYTN,13:22:01,14:08:12
01/16/2024,9F88759CA,13:22:41,        
01/16/2024,9E18803CA,13:23:04,        
01/16/2024,9G38846CA,13:23:40,13:38:42
01/16/2024,L1535HYTN,13:26:02,14:11:26
01/16/2024,K8452HYCA,13:27:51,14:15:39
01/16/2024,9F75365CA,13:28:32,13:48:14
01/16/2024,9F76662CA,13:35:58,14:18:47
01/16/2024,9G24414CA,13:37:37,13:46:33
01/16/2024,9G70897CA,13:39:03,14:15:28
01/16/2024,9F78146CA,13:40:15,14:07:16
01/16/2024,L5469HYTN,13:40:36,14:28:23
01/16/2024,S9324HYTN,13:41:17,14:10:52
01/16/2024,S6846HYCA,13:53:55,14:07:24
01/16/2024,9E58201CA,13:54:14,14:14:42
01/16/2024,9F14035CA,13:55:12,14:05:40
01/16/2024,9F31131CA,13:57:00,14:34:22
01/16/2024,L5469HYCA,14:01:47,14:27:20
01/16/2024,L1535HYCA,14:02:30,14:10:56
01/16/2024,9G39762CA,14:02:50,14:28:49
01/16/2024,9G91782CA,14:05:58,14:26:11
01/16/2024,9G44349CA,14:09:11,14:23:08
01/16/2024,K8441HYTN,14:09:34,14:31:01
01/16/2024,L1536HYTN,14:16:41,14:44:38
01/16/2024,ZP12688CA,14:17:14,14:31:58
01/16/2024,WP58418CA,14:17:49,        
01/16/2024,9E71078CA,14:21:25,14:53:15
01/16/2024,9E28826CA,14:27:55,14:48:46
01/16/2024,CF06Y29CA,14:35:37,15:12:09
01/16/2024,9G38846CA,14:43:45,15:53:39
01/16/2024,ZP00150CA,14:44:08,15:59:35
01/16/2024,YP74864CA,14:44:48,15:49:02
01/16/2024,9G39761CA,14:48:28,15:53:19
01/16/2024,YP91210CA,15:09:33,15:51:36
01/16/2024,9F19678CA,15:10:16,15:49:40
01/16/2024,T0322HYTN,15:13:19,16:08:31
01/16/2024,9E71078CA,15:27:33,16:02:29
01/16/2024,9G24880CA,15:28:04,15:55:50
01/16/2024,K8451HYTN,15:29:08,16:19:48
01/16/2024,T0333HYTN,15:34:28,16:21:33
01/16/2024,YP60114CA,15:42:42,16:32:54
01/16/2024,YP76205CA,15:43:00,16:33:20
01/16/2024,L5480HYTN,15:46:15,16:39:47
01/16/2024,T0324HYCA,15:51:25,16:00:57
01/16/2024,T0322HYCA,15:55:20,16:08:00
01/16/2024,YP47297CA,15:56:56,16:22:06
01/16/2024,XP64320CA,16:19:26,16:43:01
01/16/2024,9G86573CA,16:22:02,16:47:09
01/16/2024,9G36458CA,18:04:41,18:14:47
01/16/2024,9F19678CA,18:06:25,18:27:34
01/16/2024,L3878HYTN,18:09:31,18:44:04
01/16/2024,9E94297CA,18:11:26,18:32:16
01/16/2024,YP86053CA,18:25:56,18:26:55
01/16/2024,L5471HYTN,19:45:22,20:43:13
01/16/2024,L5471HYCA,19:46:49,20:42:22
01/16/2024,9G27425CA,19:48:35,20:37:45
01/16/2024,L3870HYTN,20:23:58,20:24:16
01/16/2024,K8452HYTN,20:24:52,20:35:58
01/16/2024,9F82795CA,20:26:00,20:44:29
01/16/2024,9E94297CA,20:27:22,20:45:43
01/16/2024,YP91210CA,20:37:51,20:59:49
01/16/2024,K8451HYTN,20:40:15,20:47:49
01/16/2024,9E72744CA,20:50:28,21:23:24
01/16/2024,L1513HYTN,23:01:35,23:02:11
01/16/2024,L5471HYTN,23:30:14,00:12:41
01/16/2024,L3870HYTN,23:48:28,00:39:38
01/17/2024,K8452HYTN,01:11:12,01:41:02
01/17/2024,9F26212CA,01:39:59,        
01/17/2024,YP97940CA,07:07:25,08:07:46
01/17/2024,9G63202CA,07:12:01,08:09:59
01/17/2024,9E28827CA,07:15:23,08:09:50
01/17/2024,WP70655CA,07:30:22,08:34:01
01/17/2024,9F14035CA,07:31:50,08:13:35
01/17/2024,FS2687IA,07:35:46,08:06:25
01/17/2024,9G55697CA,07:36:52,08:13:38
01/17/2024,9G70897CA,07:42:09,08:12:12
01/17/2024,9F37289CA,07:48:04,08:14:46
01/17/2024,9G39763CA,07:50:53,08:14:30
01/17/2024,9G65852CA,08:00:26,08:31:01
01/17/2024,9G91782CA,08:01:19,08:43:24
01/17/2024,9G99567CA,08:05:55,08:19:27
01/17/2024,9G79155CA,08:14:25,08:41:12
01/17/2024,9E43672CA,08:16:23,09:02:31
01/17/2024,T0324HYTN,08:18:23,08:30:30
01/17/2024,L1535HYTN,08:25:23,08:54:12
01/17/2024,9E64038CA,08:29:13,09:01:43
01/17/2024,R5495HYTN,08:29:57,08:59:51
01/17/2024,R0012HYTN,08:35:48,08:53:08
01/17/2024,9E58206CA,08:36:48,09:11:03
01/17/2024,S6846HYTN,08:40:46,08:51:02
01/17/2024,9E94297CA,08:45:17,09:06:48
01/17/2024,9E58191CA,08:49:43,09:08:09
01/17/2024,9F88779CA,08:51:48,09:09:28
01/17/2024,9G50434CA,08:54:03,09:04:36
01/17/2024,YP85703CA,09:01:21,09:21:26
01/17/2024,9E71078CA,09:10:39,09:42:24
01/17/2024,9G55697CA,09:11:56,09:23:43
01/17/2024,9F93797CA,09:12:47,09:12:48
01/17/2024,9G73957CA,09:14:11,09:14:13
01/17/2024,L3863HYTN,09:14:44,09:53:26
01/17/2024,9G39668CA,09:16:39,09:40:36
01/17/2024,9E58201CA,09:18:51,09:47:51
01/17/2024,9F75263CA,09:19:47,09:29:28
01/17/2024,9E71157CA,09:22:14,09:43:00
01/17/2024,9G63929CA,09:22:35,09:47:04
01/17/2024,9D65370CA,09:30:52,        
01/17/2024,ZP12688CA,09:31:53,09:49:12
01/17/2024,9E28826CA,09:33:36,09:52:18
01/17/2024,9F88743CA,09:36:46,10:40:46
01/17/2024,9G39704CA,09:39:12,10:43:14
01/17/2024,9F76181CA,09:44:53,10:55:20
01/17/2024,L3863HYTN,09:52:16,09:52:17
01/17/2024,R5220HYTN,09:54:34,11:46:18
01/17/2024,9F47352CA,10:00:03,        
01/17/2024,9G82991CA,10:01:47,10:24:00
01/17/2024,9E28827CA,10:02:44,10:51:53
01/17/2024,ZP07418CA,10:03:36,10:53:08
01/17/2024,T0322HYCA,10:10:10,10:17:04
01/17/2024,9G31321CA,10:24:34,10:43:44
01/17/2024,9G73912CA,10:25:27,10:49:34
01/17/2024,9G73957CA,10:32:07,11:06:19
01/17/2024,9F75365CA,10:34:18,10:55:02
01/17/2024,9F75263CA,10:37:03,10:55:13
01/17/2024,9E58201CA,10:37:15,11:02:17
01/17/2024,9G27425CA,10:38:11,11:16:40
01/17/2024,YP97940CA,10:48:01,11:07:15
01/17/2024,9F75365CA,10:54:39,10:54:39
01/17/2024,9E94297CA,11:17:24,11:45:19
01/17/2024,9D65370CA,11:18:13,        
01/17/2024,WP70655CA,11:21:21,11:54:01
01/17/2024,9G55697CA,11:23:20,11:32:40
01/17/2024,9G50434CA,11:45:37,13:18:04
01/17/2024,9G39762CA,11:49:16,13:24:48
01/17/2024,9H00159CA,11:51:56,13:21:33
01/17/2024,9F88759CA,11:53:30,12:02:59
01/17/2024,2890241IN,12:01:29,13:30:32
01/17/2024,9F88736CA,12:02:44,12:13:06
01/17/2024,2890238IN,12:03:29,13:26:00
01/17/2024,YP78166CA,12:04:25,13:41:41
01/17/2024,9F88673CA,12:05:13,13:20:26
01/17/2024,YP97894CA,12:07:52,13:27:25
01/17/2024,2890454CA,12:10:47,13:28:55
01/17/2024,YP67203CA,12:14:18,13:53:14
01/17/2024,FS2687IA,12:19:46,13:16:45
01/17/2024,L1535HYTN,12:23:16,13:34:03
01/17/2024,9G55697CA,12:38:15,12:52:19
01/17/2024,9G38846CA,12:39:11,13:25:47
01/17/2024,9E28826CA,12:40:00,13:28:39
01/17/2024,9H02754CA,12:41:08,13:30:00
01/17/2024,2890249IN,12:46:44,13:36:53
01/17/2024,9G80101CA,12:57:56,13:24:19
01/17/2024,2890246CA,13:00:45,13:58:20
01/17/2024,2995957IN,13:01:53,13:59:15
01/17/2024,9G84127CA,13:02:53,13:26:05
01/17/2024,2890248CA,13:03:24,13:56:19
01/17/2024,9E28827CA,13:17:24,13:37:32
01/17/2024,9G16367CA,13:21:09,13:21:09
01/17/2024,9G73989CA,13:22:14,13:22:14
01/17/2024,2890234IN,13:23:40,14:08:57
01/17/2024,9E71078CA,13:23:41,13:23:42
01/17/2024,9G38846CA,13:25:14,13:25:14
01/17/2024,9G73957CA,13:31:20,13:31:21
01/17/2024,2890240CA,13:33:58,14:03:49
01/17/2024,9F93798CA,13:39:19,13:54:34
01/17/2024,9G60497CA,13:43:48,14:20:51
01/17/2024,9F75365CA,13:47:36,13:47:36
01/17/2024,9F14035CA,13:51:32,13:56:58
01/17/2024,R5495HYTN,13:52:00,14:28:00
01/17/2024,9E94297CA,13:53:21,14:24:11
01/17/2024,9G39727CA,13:56:53,14:15:44
01/17/2024,2890454CA,13:56:59,14:33:15
01/17/2024,9F88759CA,13:59:35,14:25:29
01/17/2024,9E58201CA,13:59:57,14:22:29
01/17/2024,2890237IN,14:01:00,15:55:10
01/17/2024,9F88736CA,14:03:38,14:21:29
01/17/2024,9G41834CA,14:04:07,14:23:27
01/17/2024,YP86086CA,14:06:38,14:29:33
01/17/2024,9F48210CA,14:08:25,14:32:05
01/17/2024,9E58201CA,14:21:39,14:21:40
01/17/2024,ZP00151CA,14:27:33,15:00:23
01/17/2024,2890453CA,14:30:22,15:20:49
01/17/2024,9G85969CA,14:33:33,15:21:08
01/17/2024,2890243CA,14:57:10,15:04:18
01/17/2024,S9330HYTN,14:59:32,15:58:46
01/17/2024,9G99567CA,15:01:27,15:47:17
01/17/2024,ZP00323CA,15:32:58,        
01/17/2024,9G85969CA,15:35:15,16:21:12
01/17/2024,9F88743CA,15:35:18,15:59:25
01/17/2024,YP31260CA,15:52:00,16:15:54
01/17/2024,9G24408CA,15:54:37,16:13:32
01/17/2024,L3878HYTN,16:03:52,16:03:53
01/17/2024,ZP00150CA,16:10:56,16:38:09
01/17/2024,K8452HYCA,16:43:21,16:43:51
01/18/2024,9H00159CA,08:02:34,08:17:31
01/18/2024,9E09648CA,08:03:32,08:24:37
01/18/2024,YP97940CA,08:04:18,08:25:01
01/18/2024,9G63202CA,08:04:56,08:34:14
01/18/2024,9F88779CA,08:05:34,08:48:23
01/18/2024,9G55697CA,08:06:20,08:42:23
01/18/2024,9G70897CA,08:07:06,08:32:32
01/18/2024,9F93752CA,08:07:46,08:48:45
01/18/2024,9G17318CA,08:13:44,08:37:12
01/18/2024,9E90999CA,08:14:07,08:30:54
01/18/2024,S9330HYTN,08:14:29,08:36:58
01/18/2024,9F42388CA,08:14:57,08:50:58
01/18/2024,9D44886CA,08:15:19,08:33:41
01/18/2024,9G73989CA,08:29:23,08:29:23
01/18/2024,9F75263CA,08:32:45,08:52:19
01/18/2024,YP85703CA,08:33:40,08:59:49
01/18/2024,ZP07418CA,08:34:27,08:59:05
01/18/2024,XP22384CA,08:58:31,09:11:57
01/18/2024,9F75365CA,08:59:19,09:46:15
01/18/2024,ZP09990CA,08:59:26,09:39:38
01/18/2024,9G77262CA,09:10:28,09:44:23
01/18/2024,9G16367CA,09:21:11,09:42:55
01/18/2024,9E58201CA,09:25:47,09:52:09
01/18/2024,K8453HYTN,09:26:26,09:39:48
01/18/2024,9G63929CA,09:27:10,09:51:46
01/18/2024,9E58171CA,09:30:57,09:53:07
01/18/2024,9G55697CA,09:31:21,09:43:24
01/18/2024,64150ANV,09:32:28,09:54:01
01/18/2024,9F44080CA,09:38:29,09:54:02
01/18/2024,9G77262CA,10:36:45,11:12:39
01/18/2024,9F93798CA,10:37:22,10:50:14
01/18/2024,9G79155CA,10:37:44,10:59:41
01/18/2024,9G77931CA,10:38:38,11:11:08
01/18/2024,YP97894CA,10:39:01,11:04:08
01/18/2024,ZP12688CA,10:39:51,10:53:19
01/18/2024,9F48210CA,10:40:46,11:08:57
01/18/2024,9F76181CA,10:43:22,10:59:58
01/18/2024,9G16367CA,10:44:12,11:08:41
01/18/2024,9F75263CA,10:44:54,11:49:58
01/18/2024,9E09648CA,10:45:43,11:10:54
01/18/2024,9F44080CA,10:46:02,11:02:42
01/18/2024,73967ANV,11:13:02,11:39:33
01/18/2024,9G63202CA,11:17:53,11:38:24
01/18/2024,9G27000CA,11:22:42,11:35:58
01/18/2024,JV7861CA,11:26:06,11:57:39
01/18/2024,9F88759CA,11:27:56,11:42:14
01/18/2024,9G84127CA,11:32:47,11:47:19
01/18/2024,9G39763CA,11:33:36,13:15:06
01/18/2024,YP97940CA,11:34:31,13:15:26
01/18/2024,9E28826CA,11:36:30,11:48:33
01/18/2024,9G73989CA,11:37:38,11:49:32
01/18/2024,9G16367CA,13:02:32,13:11:58
01/18/2024,9F75365CA,13:03:12,13:43:02
01/18/2024,9E94267CA,13:03:57,13:21:53
01/18/2024,9G91782CA,13:04:53,13:40:32
01/18/2024,9G39727CA,13:05:36,14:04:14
01/18/2024,YP93666CA,13:06:27,13:22:24
01/18/2024,9E71078CA,13:06:58,13:21:17
01/18/2024,9G28678CA,13:07:11,13:27:22
01/18/2024,9E71157CA,13:07:27,13:30:46
01/18/2024,9E58171CA,13:07:40,13:41:32
01/18/2024,9F19678CA,13:10:51,13:59:19
01/18/2024,9F75263CA,13:11:21,13:22:13
01/18/2024,9G39704CA,13:11:52,13:39:34
01/18/2024,YP78150CA,13:12:13,13:21:25
01/18/2024,YP78149CA,13:15:29,13:23:04
01/18/2024,9G27425CA,13:16:01,13:31:00
01/18/2024,9E50711CA,13:17:02,13:28:08
01/18/2024,9G38846CA,13:17:57,13:40:52
01/18/2024,9F37290CA,13:18:17,13:42:34
01/18/2024,9F88673CA,13:19:30,13:44:52
01/18/2024,9F88553CA,13:20:21,13:42:00
01/18/2024,9E09648CA,13:27:50,13:59:47
01/18/2024,9E71170CA,13:37:16,14:00:59
01/18/2024,9E58201CA,13:38:32,14:01:01
01/18/2024,9G19947CA,13:40:56,14:57:43
01/18/2024,9F44080CA,13:41:21,14:27:08
01/18/2024,9E28827CA,13:46:29,14:19:28
01/18/2024,9E58191CA,13:47:32,14:18:58
01/18/2024,9E50765CA,13:51:55,        
01/18/2024,9E18817CA,13:52:43,        
01/18/2024,CF37U15CA,14:00:02,14:45:40
01/18/2024,9G28678CA,14:00:48,14:22:45
01/18/2024,L5471HYTN,14:08:13,14:38:10
01/18/2024,9G16367CA,14:08:31,14:23:11
01/18/2024,9F88639CA,14:08:46,14:29:46
01/18/2024,9F88553CA,14:12:30,14:54:51
01/18/2024,9G80101CA,14:19:52,14:31:33
01/18/2024,K8444HYCA,14:31:10,14:57:06
